64.4838	57.3219	32.4078
185.219	40.0111	32.1037
86.2002	130.048	231.262
170.304	96.9322	310.259
324.348	100.697	265.462
96.7147	71.3508	155.035
202.4	70.8564	68.664
297.551	100.643	104.541
201.488	83.1966	155.63
240.456	64.7383	159.064
272.974	63.2825	17.3076
84.0477	108.173	290.525
231.124	137.985	177.846
53.6334	33.5199	119.78
281.985	149.131	70.0316
88.9738	54.2582	232.6
176.562	73.5229	336.563
42.085	127.628	216.761
291.639	62.4873	10.4386
249.29	56.8252	346.058
135.766	69.0571	149.664
203.226	83.4984	307.595
9.30602	115.844	98.4366
297.3	72.2229	64.1625
326.368	69.9985	159.047
285.536	101.326	349.207
166.548	102.491	346.152
236.79	93.0697	262.951
224.895	52.6658	293.939
145.55	78.3598	244.603
35.7585	34.8991	109.241
226.773	72.8546	59.4408
265.741	90.879	298.073
252.317	115.194	55.877
136.824	126.696	132.514
264.011	100.012	221.542
100.976	54.3532	250.247
130.21	119.246	155.481
259.973	40.4878	101.121
253.212	73.0962	104.736
108.078	98.791	92.2781
240.492	137.329	64.8535
8.26423	110.142	109.805
243.456	143.045	101.847
18.5699	50.1035	199.533
98.1857	32.1955	80.2008
27.2762	82.9017	69.8267
267.271	125.045	313.158
64.2319	83.253	8.50534
258.686	129.235	24.605
153.661	154.45	217.673
284.987	14.8772	17.6163
316.814	69.8212	248.627
303.965	133.001	157.791
167.145	72.1558	80.8718
75.0962	148.452	130.661
277.447	143.036	270.787
164.23	115.572	39.9779
269.678	43.8941	298.159
151.084	159.568	281.586
195.626	25.0599	47.9376
164.013	32.6336	5.36244
148.284	50.4045	42.4331
89.3896	92.2009	19.4626
166.896	103.605	40.5543
52.5015	96.632	266.373
101.74	139.227	244.779
106.123	153.524	297.035
118.295	59.677	155.85
196.8	80.4049	111.685
114.234	19.4324	193.231
2.08467	53.175	107.922
286.884	26.8141	14.9588
307.252	27.9927	165.931
45.2591	43.2889	17.6104
153.257	74.9027	280.183
111.206	72.134	266.362
321.038	15.073	326.621
314.743	46.8822	152.265
24.701	141.198	248.137
23.0792	73.3597	216.412
342.419	95.6812	337.39
285.004	33.9174	36.039
271.62	41.0917	328.165
73.5653	100.451	253.668
345.541	77.17	293.818
359.6	84.714	18.0512
172.667	70.0261	225.061
93.425	142.881	43.3453
218.702	129.823	54.2847
249.772	108.678	203.82
75.3066	74.4041	212.265
92.1957	39.6653	146.094
224.012	69.1143	38.4283
268.642	149.895	140.607
154.003	112.864	250.54
152.871	63.1683	255.482
278.948	42.631	297.748
226.695	59.2409	12.2639
302.201	39.6864	179.948
207.341	59.6071	233.272
190.762	36.477	132.544
246.733	55.8065	281.321
300.238	83.8973	174.1
322.005	112.109	73.5041
124.961	108.339	149.362
64.4411	85.9937	340.15
55.7477	51.1827	103.623
275.632	146.597	48.8687
